foodName,Type,Country,Region,Ingredient,Calorie,imgUrl,Description
Salame,Sausage,"Southern, Eastern, and Central Europe",,fermented and air-dried pork,,//upload.wikimedia.org/wikipedia/commons/thumb/1/18/Salami_aka.jpg/220px-Salami_aka.jpg,
Salsiccia ,salsiccia,Italy,Basilicata,"pork, fennel",,//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Salsiccia_di_bra.jpg/220px-Salsiccia_di_bra.jpg,"In North America, Italian sausage (salsiccia [salˈsittʃa] in Italian) most often refers to a style of pork sausage. The sausage is often noted for being seasoned with fennel as the primary seasoning. In Italy, however, a wide variety of sausages are made, many of which are quite different from the aforementioned product."
Soppressata,,,,,,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Soppressata is an Italian dry salami.  Although there are many variations, two principal types are made: a  cured dry sausage typical of Basilicata, Apulia,[1] and Calabria, and a very different uncured salame, made in Tuscany and Liguria. 
It is still part of southern Italian cultural heritage that local people (especially in the smaller rural towns)  slaughter the pig themselves and use it all, with nothing going to waste, using some parts to make cured meats including soppressata.  Soppressata is sometimes prepared using ham.[2]"
Arroz a la cubana,Main course,Cuba,,"Rice, fried egg, tomato sauce",,//upload.wikimedia.org/wikipedia/commons/thumb/1/12/Arroz_a_la_cubana.jpg/220px-Arroz_a_la_cubana.jpg,"Arroz a la cubana (Spanish pronunciation: [aˈroθ a la kuˈβana]) (Cuban-style rice) or arroz cubano is a rice dish popular in several Spanish-speaking countries. Its defining ingredients are rice and a fried egg. A plantain or banana, and tomato sauce, are so frequently used as often to be considered defining ingredients.[1][2] In Catalonia, sausages frequently stand in for the plantains. Its origin is not definitively known; various informal sources state without references that it originated in Peru,[3] the Philippines,[4] etc. Some authors  consider that it may have originated from rice dishes with fried eggs from Cuba when it was a Spanish colony.[5]"
Boquerones en vinagre,Hors d'oeuvre,Spain,,"Anchovies, vinegar, garlic, parsley, sometimes olive oil",,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Boquerones en vinagre are a type of appetizer or tapa found in Spain.[1] The central ingredient of the dish is the boquerones, fresh anchovies. The fillets are marinated in vinegar or a mixture of vinegar and olive oil, and seasoned with garlic and parsley. It is commonly served with beer or soft drinks, and rarely with wine.[1]"
Chireta,"Gireta, girella",Spain,Aragon,"Sheep (intestines, liver, neck, heart, lungs, tripe), rice, pancetta or bacon or cured ham",,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Text_document_with_red_question_mark.svg/40px-Text_document_with_red_question_mark.svg.png,"Chireta is an Aragonese type of savoury pudding.  It is a flavorful rustic dish typical to the counties of Ribagorza, Sobrarbe and Somontano de Barbastro, high up in the Spanish Pyrenees. In the Catalan counties of Alta Ribagorça and Pallars, formerly territories united to the historic County of Ribagorza in medieval Aragon, chireta is known as gireta, or girella, respectively."
Chicharrón ,Appetizer,Spain,Andalusia,Pork,,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Chicharrón (Spanish: [tʃitʃaˈron], Andalusian: [ʃiʃaˈron], plural chicharrones; Portuguese: torresmo [tuˈʁeʒmu, toˈʁezmu]; Filipino: chicharon; Chamorro: chachalon) is a dish generally consisting of fried pork belly or fried pork rinds. Chicharrón may also be made from chicken, mutton or beef."
Escabeche,"Mediterranean, Latin America, the Philippines, Guam",,"Mediterranean, Latin America, the Philippines, Guam",Fish or meat,,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Escabeche is the name for a number of dishes in Spanish, Portuguese, Filipino and Latin American cuisines, consisting of marinated fish or meat, cooked in an acidic sauce (usually with vinegar), and colored with pimentón (Spanish paprika), citrus, and other spices."
Esqueixada,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/9/96/Esqueixada_01.jpg/220px-Esqueixada_01.jpg,"Esqueixada (Catalan pronunciation: [əskəˈʃaðə])  is a traditional Catalan dish, a salad of shredded salt cod, tomatoes, onions, olive oil and vinegar, salt, and sometimes a garnish of olives or hard-boiled eggs.[1][2] Specific recipes vary, with some including ingredients such as eggplant and bell peppers.[1][2][3] Esqueixada is particularly popular in warm weather and is sometimes considered a summertime dish.[1][2] It is often served as a tapas dish.[4]"
Gachas,Staple dish,Spain,"Andalusia, Castile-La Mancha, Region of Murcia, parts of Extremadura and Valencia","Wheat flour, grass pea flour or corn flour",,//upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Gachas_de_matalauva..JPG/250px-Gachas_de_matalauva..JPG,"Gachas is an ancestral basic dish from central and southern Spain. Its main ingredients are flour, water, olive oil, garlic, paprika and salt."
Migas,Migajas,Iberia,,Bread,,//upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Migas.PNG/250px-Migas.PNG,"Migas (Spanish pronunciation: [ˈmiɣas]) (""crumbs"" in English) is a dish traditionally made from stale bread and other ingredients in Spanish and Portuguese cuisines. Originally introduced by shepherds, migas are very popular across the Iberian Peninsula, and are the typical breakfast of hunters at monterías in southern Spain.[1][2][3][4]"
Paella,Main course,Spain,Valencia,"Short grain rice, chicken, rabbit, vegetables, saffron",,//upload.wikimedia.org/wikipedia/commons/thumb/e/ed/01_Paella_Valenciana_original.jpg/220px-01_Paella_Valenciana_original.jpg,"Paella (/paɪˈɛlə/ py-EL-ə,[1] Valencian: [paˈeʎa], Spanish: [paˈeʎa]) is a rice dish originally from Valencia.  For this reason, many non-Spaniards view it as Spain's national dish, but Spaniards almost unanimously consider it to be a dish from the Valencian region. Valencians, in turn, regard paella as one of their identifying symbols.[2][3] It is one of the best-known dishes in Spanish cuisine."
Ropa vieja,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Cubanfood.jpg/250px-Cubanfood.jpg,"Ropa vieja (Spanish pronunciation: [ˈro.pa ˈβje.xa]; ""old clothes"") is known today as one of the national dishes of Cuba, but originated in Spain[1] and is popular in other parts of Latin America as well as the Philippines."
Zarangollo,Spain,Murcia,,"Eggs, zucchini, onions, occasionally potatoes",,//upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Text_document_with_red_question_mark.svg/40px-Text_document_with_red_question_mark.svg.png,Zarangollo is a common dish in the Murcian countryside in Spain. It is frequently served in tapas bars in the area.
Pa amb tomàquet,"Tapas, snack",Spain,"Catalonia, Balearic Islands, Aragon, Murcia, Valencia","Bread, tomato, olive oil",,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Pa_amb_tomaquet.jpg/220px-Pa_amb_tomaquet.jpg,"Pa amb tomàquet (Catalan pronunciation: [ˈpam tuˈmakət]),  or Pan con tomate in Spanish (""Bread with tomato""), is a traditional food of Catalan, Valencian, Aragonese, Balearic and Murcian cuisines in Spain. Pa amb tomàquet is considered a staple of Catalan cuisine and identity. While considered a signature toast dish in the Catalan Countries, it is common in bars throughout the rest of Spain, where it is also known either as pan con tomate.[1][2]"
Coca,Coca,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Erythroxylum_novogranatense_var._Novogranatense_%28retouched%29.jpg/220px-Erythroxylum_novogranatense_var._Novogranatense_%28retouched%29.jpg,"Coca is any of the four cultivated plants in the family Erythroxylaceae, native to western South America. Coca is known for its psychoactive alkaloid, cocaine."
Pincho,Pintxo,Spain,,"Sliced bread, topping",,//upload.wikimedia.org/wikipedia/commons/thumb/5/56/Pinchos_bermeo_2.JPG/250px-Pinchos_bermeo_2.JPG,"A pincho (Spanish: [ˈpintʃo]; literally ""thorn"" or ""spike""), pintxo (Basque: [pintʃo]) or pinchu (Asturian: [ˈpintʃʊ]) is a small snack,[1] typically eaten in bars, traditional in northern Spain and especially popular in the Basque country, Navarre, La Rioja, Cantabria, and Asturias. They are usually eaten in bars or taverns as a small snack while hanging out with friends or relatives; thus, they have a strong socializing component, and in the Basque country and Navarre they are usually regarded as a cornerstone of local culture and society. They are related to tapas, the main difference being that pinchos are usually 'spiked' with a skewer or toothpick, often to a piece of bread. They are served in individual portions and always ordered and paid for independently from the drinks. It is not impossible, however, to have the same item called ""pincho"" in one place and ""tapa"" in another."
Hornazo,Meat pie,Spain,Salamanca and Ávila,"Flour, yeast, pork loin, chorizo sausage, hard-boiled eggs.",,//upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Hornazo.jpg/250px-Hornazo.jpg,"Hornazo (Spanish: [oɾˈnaθo]) is a Spanish meat pie eaten in the provinces of Salamanca and Ávila. It is made with flour and yeast and stuffed with pork loin, spicy chorizo, and hard-boiled eggs."
Mollete,Bread,Spain,,,,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"A mollete (Spanish pronunciation: [moˈʎete]) is a type of bread in Spanish cuisine, or an open-faced sandwich with beans and cheese in Mexican cuisine."
Cocido,Cozido,Iberian Peninsula,,,,//upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Cozido_de_gr%C3%A3o.jpg/220px-Cozido_de_gr%C3%A3o.jpg,"Cocido (Spanish: [koˈθiðo])[a] or cozido (Portuguese: [kuˈziðu] (listen))[b] is a traditional stew eaten as a main dish in Spain, Portugal, Brazil and other Hispanophone and Lusophone countries.[1][2]"
Escudella,Escudella,Spain,Catalonia,"Pilota (large spiced meatball), vegetables",,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Escudella i carn d'olla, or shorter escudella, (Eastern Catalan: [əskuˈðeʎə]; lit. ""bowl"") is a traditional Catalan meat and vegetable stew and soup.[1] Francesc Eiximenis wrote in the 14th century that it was eaten every day by Catalan people.[2]"
Caparrones,Stew,Spain,La Rioja,"Caparrón (red kidney beans), chorizo",,//upload.wikimedia.org/wikipedia/commons/thumb/0/03/Caparrones89.JPG/250px-Caparrones89.JPG,"Caparrones is a Spanish stew made of caparrón, a variety of red kidney bean, and a spicy sausage chorizo, both of which are local specialties of the Spanish La Rioja region. The shape of caparrón bean is shorter and rounder than common red kidney beans. The stew is regarded as one of the most important dishes in Riojan cooking.[1]"
Gazpacho,"Andalusian gazpacho, Gaspacho",,"Andalusia, Alentejo, Algarve","Bread, olive oil, vinegar, garlic, tomato, cucumber",variable ,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,
Olla podrida,Stew,Spain,,"Meats (can be beef, mutton, pork, chicken, ham, sausages, bacon), chickpeas and vegetables",,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Olla podrida (/ˌɒlə poʊˈdriːdə, - pəˈ-/,[1] also UK: /- pɒˈ-/,[2] US: /ˌɔɪə pəˈ-/,[3] Spanish: [ˈoʎa poˈðɾiða]; literally ""rotten pot"", although podrida is probably a version of the original word poderida, so it could be translated as ""powerful pot"") is a Spanish stew, usually made with chickpeas or beans, and assorted meats like pork, beef, bacon, partridge, chicken, ham, sausage, and vegetables such as carrots, leeks, cabbage, potatoes and onions.[4][5]"
Pipérade,Vegetable stew,France and Spain,Basque Country,"Onions, green peppers, tomatoes, red Espelette pepper",,//upload.wikimedia.org/wikipedia/commons/thumb/2/23/Pip%C3%A9rade.jpg/250px-Pip%C3%A9rade.jpg,"Piperade (Gascon and French) or Piperrada (Basque and Spanish), from piper (pepper in Gascon and in Basque), is a typical Basque dish prepared with onion, green peppers, and tomatoes sautéd and flavoured with red Espelette pepper.[1] The colours coincidentally reflect the colours of the Basque flag (red, green and white).[1] It may be served as a main course or as a side dish. Typical additions include egg, garlic or meats such as ham."
Pisto,Pisto manchego,Spain,La Mancha,"Tomatoes, onions, eggplants or courgettes, green and red peppers, olive oil",,//upload.wikimedia.org/wikipedia/commons/thumb/9/93/Pisto.jpg/250px-Pisto.jpg,
Salmorejo,"Ardoria, ardorío",Spain,Andalucia,"Tomato, bread, extra virgin olive oil, garlic and salt",,//upload.wikimedia.org/wikipedia/en/thumb/9/99/Question_book-new.svg/50px-Question_book-new.svg.png,"Salmorejo, sometimes known as ardoria or ardorío, is a traditional soup originating from Andalusia, southern Spain, made of tomato, bread, extra virgin olive oil and garlic. Normally, the tomatoes are skinned and then puréed with the other ingredients. The salmorejo is served cold and may be garnished with diced Spanish serrano ham and diced hard-boiled eggs.[1]"
Avocado salad,670 kJ (160 kcal),,,,,//upload.wikimedia.org/wikipedia/en/thumb/1/1b/Semi-protection-shackle.svg/20px-Semi-protection-shackle.svg.png,
Avocado soup,Fruit soup,Unknown Likely Mexico,,Avocado,,//upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Avocado_soup_in_square_bowl.jpg/220px-Avocado_soup_in_square_bowl.jpg,"Avocado soup is a fruit soup prepared using avocados as a primary ingredient.[1][2][3] Ingredients used in its preparation in addition to ripe avocados can include milk, cream, half-and-half or buttermilk, soup stock or broth, water, lime juice, lemon juice, salt and pepper.[1][2][3][4][5] Additional ingredients used can include onions, shallots, garlic, hot sauce, cilantro, red pepper, cayenne pepper and cumin, and water can be used to thin the soup.[2][3][6][4][7] It is enjoyed widely in areas of Mexico as a classic dish."
Avocado toast,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/5/5b/Avocado_toast_at_Voyager_Espresso_%2833134505776%29.jpg/220px-Avocado_toast_at_Voyager_Espresso_%2833134505776%29.jpg,"Avocado toast is a type of open sandwich consisting of toast with mashed avocado, and usually salt, black pepper, and sometimes citrus juice. Ingredients added to enhance the flavor include olive oil, hummus, red pepper flakes, feta, dukkah and tomato."
Deep-fried avocado,,,,,,//upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Fried_avocado_with_dipping_sauce.jpg/220px-Fried_avocado_with_dipping_sauce.jpg,"Deep-fried avocado is a dish prepared using avocado that has been breaded or battered and deep-fried.[1][2] Panko bread crumbs are sometimes used.[1][3] The dish can be stuffed with meats, cheese and other ingredients.[4] The avocado inside the breading or batter may melt after the deep frying occurs.[2] Deep-fried avocado with an egg placed inside the avocado is a breakfast dish.[5] Deep-fried avocado is also used as a main ingredient in deep-fried avocado tacos, as an additional ingredient or topping in tacos,[2][6][7][8] and sometimes as a hamburger topping.[9]"
